date,title,subtitle,standfirst,url,rank
2007-02-07,"Old technology, poor training and drug use raise concerns","The US air force has a long history of friendly fire incidents, in part because it is the world's overwhelmingly dominant air power, but concerns have been raised over the training of reservist pilots, amphetamine use and the reliance on outdated technology to distinguish friend from foe.",NA,https://www.theguardian.com/world/2007/feb/07/iraq.military1,1
2007-02-08,World news in brief,"Dad fed poisoned soup to children to blackmail firm | Appeal ruling may free convicted killers of PM | 300 million adults follow a religion, says survey",NA,https://www.theguardian.com/world/2007/feb/08/international.mainsection,1
2007-02-09,Anti-war campaigner voted most inspiring figure of 2006,An anti-war protester who was banned from demonstrating outside parliament has been voted Channel 4's most inspiring political figure of the year.,NA,https://www.theguardian.com/politics/2007/feb/09/iraq.iraq1,4
2007-02-10,Klein brand ages gracefully,"Once, when a designer died or retired, his label tended to slip away with him. But such romanticism seems quaint in the era of big brands and billion dollar turnovers.",NA,https://www.theguardian.com/world/2007/feb/10/fashion.lifeandhealth,14
2007-02-11,"At £16,000 a head, the gourmet meal fit for a king... or a billionaire",Wealthy gourmands from around the globe converged on a 65-storey luxury hotel in Thailand's capital last night to eat a unique 'millionaires' dinner' prepared by six Michelin three-star chefs flown in from Europe.,NA,https://www.theguardian.com/world/2007/feb/11/foodanddrink.thailand,12
2007-02-12,Zoe Williams: The humanists versus the religious thought police,"<b>Zoe Williams:</b> I am totally in favour of humanism. Goddamit, I am an honorary supporter of the British Humanist Association.",NA,https://www.theguardian.com/world/2007/feb/12/religion.uk,3
2007-02-13,Mormon Mitt Romney launches campaign for White House,NA,NA,https://www.theguardian.com/world/2007/feb/13/usa.mittromney,2
2007-02-14,DNA test frees man after 22 years,"After 22 years in prison on a rape conviction, a man serving time also for aggravated sodomy and kidnapping has been freed following DNA evidence.",NA,https://www.theguardian.com/world/2007/feb/14/usa.international,4
2007-02-15,Director Nathanson makes film of Milli Vanilli story,"As a moment of revelation, it is hard to beat. It is July 1989, and Fab Morvan and Rob Pilatus of Milli Vanilli are on stage in Connecticut in front of MTV cameras, their fine dreadlocks swirling around their heads as they dance. They are performing their hit tune that has become an anthem of late 1980s pop-funk. But just as the words of the song's title are being belted out, the tape skips and begins to repeat itself over and over: ""Girl, you know it's ... Girl, you know it's ... ""Girl, you know it's ...""",NA,https://www.theguardian.com/world/2007/feb/15/usa.musicnews,1
2007-02-16,EU braces itself for influx of Iraqi refugees,<b>&#183;</b> Tens of thousands could flee in coming weeks<br><b>&#183;</b> UN asks for countries to share burden on Sweden,<b>&#183;</b> Tens of thousands could flee in coming weeks<br><b>&#183;</b> UN asks for countries to share burden on Sweden,https://www.theguardian.com/world/2007/feb/16/iraq.eu,6
2007-02-17,Putin hands Chechnya control to militia leader,"<b>&#183; </b>Kadyrov takes over after president is sacked <br>
<b>&#183; </b>Former rebel transforms capital in personality cult","<b>&#183; </b>Kadyrov takes over after president is sacked <br>
<b>&#183; </b>Former rebel transforms capital in personality cult",https://www.theguardian.com/world/2007/feb/17/russia.chechnya,7
2007-02-18,Chinese film wins Berlin Golden Bear,"The Chinese film Tuya's Marriage, about a woman's struggle to support her sick husband in fast-changing China, won the top Golden Bear award at the Berlin film festival last night.",NA,https://www.theguardian.com/world/2007/feb/18/film.germany,9
2007-02-19,60 killed in Iraq as leaders hail fall in violence,"<b>&#183;</b> Car bombs hit precinct not known as 'hot' area <br>
<b>&#183;</b> Security clampdown cuts toll of street shootings",<b>&#183;</b> Car bombs hit precinct not known as 'hot' area <br> <b>&#183;</b> Security clampdown cuts toll of street shootings,https://www.theguardian.com/world/2007/feb/19/iraq.topstories3,6
2007-02-20,Letter: Iraqi refugees,<b>Letter:</b> David Gow reports that the EU is bracing itself for influx of Iraqi refugees. What he doesn't say is who these people are and where the majority is going.,NA,https://www.theguardian.com/world/2007/feb/20/iraq.leadersandreply,27
2007-02-21,Italian organ donor was HIV positive,"Three patients at a hospital in Florence were given transplants using organs from a donor who was HIV positive because of a mistake made on a laboratory form, Italian health officials said yesterday.",NA,https://www.theguardian.com/world/2007/feb/21/aids.italy,1
2007-02-22,Clinton and Obama clash over Hollywood mogul's switch of support,"The 2008 US presidential race turned acrimonious for the first time last night when a personal spat broke out between Hillary Clinton and her main rival, Barack Obama.",NA,https://www.theguardian.com/world/2007/feb/22/usa.hillaryclinton,19
2007-02-23,US soldier sentenced to 100 years for Iraq rape and murder,"A US soldier was sentenced to 100 years in prison yesterday for one of the worst known cases involving US troops in Iraq - the gang rape and murder of a 14-year-old girl and the killing of her father, mother and sister.",NA,https://www.theguardian.com/world/2007/feb/23/usa.iraq,10
2007-02-24,Obituary: Alejandro Finisterre,"<b>Obituary: </b>Publisher and inventor of table football, he was exiled by Franco.","Publisher and inventor of table football, he was exiled by Franco",https://www.theguardian.com/news/2007/feb/24/guardianobituaries.spain,12
2007-02-25,Mugabe feasts - as his people starve and his party plots,Robert Mugabe celebrated his 83rd birthday yesterday with a lavish feast for the ruling elite while ordinary Zimbabweans faced shops with empty shelves.,NA,https://www.theguardian.com/world/2007/feb/25/zimbabwe.andrewmeldrum,2
2007-02-26,"After 400 years, Virginia issues official apology for slavery","<b>&#183;</b> Resolution passed in former confederate capital<br>
<b>&#183;</b> 'Profound regret' for enslavement of millions",<b>&#183;</b> Resolution passed in former confederate capital<br> <b>&#183;</b> 'Profound regret' for enslavement of millions,https://www.theguardian.com/world/2007/feb/26/usa.topstories3,1
2007-02-27,Brother and sister fight Germany's incest laws,<b>&#183;</b> Siblings who grew up apart have four children <br><b>&#183;</b> Man faces further jail term if law is not amended,<b>&#183;</b> Siblings who grew up apart have four children <br><b>&#183;</b> Man faces further jail term if law is not amended,https://www.theguardian.com/world/2007/feb/27/germany.kateconnolly,3
2007-02-28,Raekha Prasad and Randeep Ramesh: India's missing girls,"Daughters aren't wanted in India. So many female foetuses are illegally aborted that baby boys now hugely outnumber baby girls, while a government minister has begged parents to abandon their children rather than kill them. What does this mean for the country's future, ask Raekha Prasad and Randeep Ramesh.","Daughters aren't wanted in India. So many female foetuses are illegally aborted that baby boys now hugely outnumber baby girls, while a government minister has begged parents to abandon their children rather than kill them. What does this mean for the country's future, ask Raekha Prasad and Randeep Ramesh",https://www.theguardian.com/world/2007/feb/28/india.raekhaprasad,1
2007-03-01,Convicts replace immigrants on Colorado farms,A decline in the number of immigrant labourers willing to work in Colorado following the introduction of stringent new laws has led authorities to explore an untapped labour pool: prison inmates.,NA,https://www.theguardian.com/world/2007/mar/01/usa.danglaister,7
2007-03-02,Student rebels in Iran expelled and earmarked for army,<b>&#183; </b>Crackdown follows protest during Ahmadinejad visit<br><b>&#183; </b>Compulsory service seen as government revenge,<b>&#183; </b>Crackdown follows protest during Ahmadinejad visit<br><b>&#183; </b>Compulsory service seen as government revenge,https://www.theguardian.com/world/2007/mar/02/iran.internationaleducationnews,3
2007-03-03,Troops scour Ethiopian border after holidaying British diplomats are abducted at gunpoint,<b>&#183;</b> Five officials or family from embassy kidnapped <br><b>&#183;</b> Witnesses say uniformed men marched them away,<b>&#183;</b> Five officials or family from embassy kidnapped <br><b>&#183;</b> Witnesses say uniformed men marched them away,https://www.theguardian.com/world/2007/mar/03/politics.foreignpolicy,17
2007-03-04,Farmer's son revives  French voters' faith,Outsider draws support from an electorate disillusioned with old divisions.,Outsider draws support from an electorate disillusioned with old divisions,https://www.theguardian.com/world/2007/mar/04/france.jasonburke,2
2007-03-05,New bill finally puts private ownership on legal footing,China is set to take another giant stride away from Maoism this week with the passage of a controversial bill to protect private property.,NA,https://www.theguardian.com/world/2007/mar/05/china.topstories3,5
2007-03-06,The main players in the Lewis Libby trial.,"The murky alliances between politicians, journalists and intelligence agents that led to a White House aide standing trial for perjury.","The murky alliances between politicians, journalists and intelligence agents that led to a White House aide standing trial for perjury",https://www.theguardian.com/world/2007/mar/06/usa.julianborger,7
2007-03-07,Senior White House aide found guilty of perjury,"George Bush suffered a fresh setback yesterday when a top White House aide, Lewis ""Scooter"" Libby, was found guilty of perjury in relation to events leading up to the invasion of Iraq.",NA,https://www.theguardian.com/world/2007/mar/07/usa.topstories3,3
2007-03-08,118 people escape as burning jet makes crash landing in rice field,<b>&#183;</b> Alarm at recent Indonesia air and ferry disasters <br><b>&#183;</b> Five Australians among 22 missing or killed in flames,<b>&#183;</b> Alarm at recent Indonesia air and ferry disasters <br><b>&#183;</b> Five Australians among 22 missing or killed in flames,https://www.theguardian.com/world/2007/mar/08/indonesia.travel,10
